,LineRef,OriginName,DestinationName,OriginAimedDepartureTime,VehicleRef,VehicleLocation.Longitude,VehicleLocation.Latitude
304,6,Tunbridge_Wells_Hospital,Chequers_Bus_Station,2022-10-12T08:50:00+00:00,6260,0.526755,51.272396
306,176,Village_Centre,Plantation_Road,2022-10-12T09:48:00+00:00,4281,0.520541,51.349915
307,71,Railway_Station,Chequers_Bus_Station,2022-10-12T09:50:00+00:00,4063,0.438841,51.336216
310,347,Bus_Hub,Bus_Hub,2022-10-12T09:45:00+00:00,1635,0.745843,51.358895
311,132,Hempstead_Valley_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T09:42:00+00:00,3987,0.611058,51.362715
312,116,Hempstead_Valley_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T08:51:00+00:00,4300,0.524753,51.385183
313,89,Spice_Lounge,King_Street,2022-10-12T09:47:00+00:00,4279,0.527146,51.251896
314,116,Hempstead_Valley_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T09:21:00+00:00,4221,0.551778,51.375821
315,71,Lunsford_Park_Tesco,Chequers_Bus_Station,2022-10-12T09:49:00+00:00,4074,0.465425,51.29643
316,182,Beechings_Green,Waterfront_Bus_Station,2022-10-12T09:28:00+00:00,4273,0.536793,51.390698
317,101,Pudding_Lane,Duncan_Road,2022-10-12T09:12:00+00:00,6483,0.550561,51.384448
320,72,Asda,Chequers_Bus_Station,2022-10-12T09:30:00+00:00,6138,0.471503,51.294458
322,71,Chequers_Bus_Station,Railway_Station,2022-10-12T09:30:00+00:00,6447,0.433168,51.304838
323,101,Pudding_Lane,Duncan_Road,2022-10-12T09:48:00+00:00,6480,0.518601,51.275388
324,177,King_Street,Village_Centre,2022-10-12T09:12:00+00:00,4316,0.518896,51.340081
327,334,Tesco,Chequers_Bus_Station,2022-10-12T09:20:00+00:00,4283,0.744231,51.387668
332,132,Waterfront_Bus_Station,Hempstead_Valley_Shopping_Centre,2022-10-12T09:42:00+00:00,6401,0.582129,51.368595
335,700,Waterfront_Bus_Station,Bus_Station,2022-10-12T09:47:00+00:00,4261,0.494811,51.394866
336,141,Bligh_Way_Shops,Waterfront_Bus_Station,2022-10-12T09:21:00+00:00,4265,0.550638,51.383005
337,132,Hempstead_Valley_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T09:18:00+00:00,4268,0.530273,51.380486
338,190,Gravesend_Railway_Station,Waterfront_Bus_Station,2022-10-12T09:40:00+00:00,1652,0.456435,51.412255
339,100,Goldcrest_Drive,Chatham_Railway_Station,2022-10-12T09:48:00+00:00,6446,0.522008,51.380568
340,101,Pudding_Lane,Duncan_Road,2022-10-12T10:00:00+00:00,6473,0.519995,51.27278
342,101,Pudding_Lane,Duncan_Road,2022-10-12T10:12:00+00:00,6481,0.519676,51.272825
344,89,King_Street,Spice_Lounge,2022-10-12T09:49:00+00:00,4126,0.531016,51.256973
345,166,The_Kestrel_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T09:50:00+00:00,1651,0.541528,51.330983
346,176,Plantation_Road,Village_Centre,2022-10-12T09:30:00+00:00,4308,0.531311,51.379875
347,177,Village_Centre,Victoria_Street,2022-10-12T09:16:00+00:00,4291,0.543228,51.379401
348,349,Bus_Hub,Bus_Hub,2022-10-12T09:50:00+00:00,1636,0.756308,51.342033
349,1,The_Strand,Chatham_Railway_Station,2022-10-12T09:46:00+00:00,4051,0.533925,51.397298
350,132,Waterfront_Bus_Station,Hempstead_Valley_Shopping_Centre,2022-10-12T09:54:00+00:00,4272,0.525985,51.384651
351,132,Hempstead_Valley_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T09:54:00+00:00,4293,0.594606,51.341196
352,177,King_Street,Village_Centre,2022-10-12T09:54:00+00:00,4312,0.543225,51.379448
353,4,Pennine_Way,Chequers_Bus_Station,2022-10-12T10:00:00+00:00,6522,0.568328,51.260061
354,182,Beechings_Green,Waterfront_Bus_Station,2022-10-12T09:38:00+00:00,1655,0.53673,51.390718
355,2,Chatham_Railway_Station,Dockside_Outlet,2022-10-12T09:48:00+00:00,1653,0.535863,51.399811
356,145,The_George,Waterfront_Bus_Station,2022-10-12T09:43:00+00:00,1616,0.506411,51.373768
357,145,Waterfront_Bus_Station,The_George,2022-10-12T09:50:00+00:00,1639,0.5071,51.371185
358,3,Maidstone_Hospital,Chequers_Bus_Station,2022-10-12T10:02:00+00:00,4014,0.483303,51.273706
359,71,Lunsford_Park_Tesco,Chequers_Bus_Station,2022-10-12T09:49:00+00:00,4074,0.477988,51.29251
361,334,Tesco,Chequers_Bus_Station,2022-10-12T09:20:00+00:00,4283,0.729693,51.373788
362,140,Bligh_Way_Shops,Waterfront_Bus_Station,2022-10-12T09:47:00+00:00,6402,0.481545,51.392873
363,191,Waterfront_Bus_Station,Lapwing_Road,2022-10-12T10:02:00+00:00,6430,0.52436,51.385063
366,3,Chequers_Bus_Station,Maidstone_Hospital,2022-10-12T09:46:00+00:00,4282,0.482908,51.2659
369,347,Bus_Hub,Bus_Hub,2022-10-12T09:45:00+00:00,1635,0.743888,51.363685
370,82,Parade,Royal_Star_Arcade,2022-10-12T09:48:00+00:00,4075,0.531505,51.257155
371,89,Spice_Lounge,King_Street,2022-10-12T09:47:00+00:00,4279,0.529805,51.261328
372,12,Royal_Star_Arcade,The_Vine,2022-10-12T09:45:00+00:00,6439,0.550481,51.245941
373,132,Hempstead_Valley_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T09:42:00+00:00,3987,0.596126,51.366166
374,166,The_Kestrel_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T09:40:00+00:00,4299,0.548163,51.367446
375,132,Waterfront_Bus_Station,Hempstead_Valley_Shopping_Centre,2022-10-12T09:30:00+00:00,4314,0.598565,51.344781
376,190,Waterfront_Bus_Station,Gravesend_Railway_Station,2022-10-12T09:32:00+00:00,4318,0.395231,51.434843
377,1,Chatham_Railway_Station,The_Strand,2022-10-12T09:58:00+00:00,6404,0.524061,51.385021
378,101,Duncan_Road,The_Cannon,2022-10-12T09:41:00+00:00,6484,0.522584,51.382735
380,82,Royal_Star_Arcade,Parade,2022-10-12T09:46:00+00:00,4048,0.541243,51.25101
381,182,Waterfront_Bus_Station,Beechings_Green,2022-10-12T09:49:00+00:00,4271,0.545476,51.38835
382,182,Beechings_Green,Waterfront_Bus_Station,2022-10-12T09:48:00+00:00,4315,0.550433,51.384208
383,12,The_Vine,Royal_Star_Arcade,2022-10-12T09:07:00+00:00,4470,0.531666,51.257038
386,191,Lapwing_Road,Waterfront_Bus_Station,2022-10-12T10:04:00+00:00,6410,0.708976,51.455046
388,191,Waterfront_Bus_Station,Marina,2022-10-12T09:42:00+00:00,6405,0.495303,51.396115
390,140,Waterfront_Bus_Station,Bligh_Way_Shops,2022-10-12T09:37:00+00:00,4058,0.464603,51.393543
391,101,Pudding_Lane,Duncan_Road,2022-10-12T09:36:00+00:00,6471,0.522101,51.381563
397,72,Asda,Chequers_Bus_Station,2022-10-12T09:30:00+00:00,6138,0.48622,51.291535
398,176,Village_Centre,Plantation_Road,2022-10-12T09:48:00+00:00,4281,0.518811,51.365586
399,82,Parade,Royal_Star_Arcade,2022-10-12T10:00:00+00:00,6146,0.557015,51.240391
400,82,Royal_Star_Arcade,Parade,2022-10-12T10:10:00+00:00,4297,0.521406,51.273371
401,116,Waterfront_Bus_Station,Hempstead_Valley_Shopping_Centre,2022-10-12T09:42:00+00:00,4313,0.546538,51.380733
402,72,Chequers_Bus_Station,Asda,2022-10-12T09:32:00+00:00,6438,0.420036,51.298388
403,82,Royal_Star_Arcade,Parade,2022-10-12T09:58:00+00:00,6147,0.526988,51.267111
405,190,Waterfront_Bus_Station,Gravesend_Railway_Station,2022-10-12T09:52:00+00:00,1650,0.49274,51.395418
406,191,Lapwing_Road,Waterfront_Bus_Station,2022-10-12T09:04:00+00:00,6476,0.562831,51.447745
408,177,Village_Centre,Victoria_Street,2022-10-12T09:39:00+00:00,4060,0.538178,51.375605
409,8,Chequers_Bus_Station,Maidstone_Hospital,2022-10-12T09:52:00+00:00,4464,0.496953,51.263911
410,176,Village_Centre,Plantation_Road,2022-10-12T09:28:00+00:00,6411,0.530261,51.380848
411,1,The_Strand,Chatham_Railway_Station,2022-10-12T10:06:00+00:00,6413,0.560301,51.393825
412,101,Pudding_Lane,Duncan_Road,2022-10-12T09:24:00+00:00,6528,0.551316,51.385905
413,71,Railway_Station,Chequers_Bus_Station,2022-10-12T09:50:00+00:00,4063,0.435121,51.326285
415,101,Pudding_Lane,Duncan_Road,2022-10-12T09:48:00+00:00,6480,0.518725,51.280698
416,132,Hempstead_Valley_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T09:30:00+00:00,1654,0.530173,51.380465
417,177,King_Street,Village_Centre,2022-10-12T09:33:00+00:00,4061,0.543998,51.372243
419,190,Waterfront_Bus_Station,Gravesend_Railway_Station,2022-10-12T10:12:00+00:00,3984,0.524193,51.384916
420,334,Chequers_Bus_Station,Tesco,2022-10-12T08:50:00+00:00,4073,0.79794,51.430641
421,71,Chequers_Bus_Station,Railway_Station,2022-10-12T09:30:00+00:00,6447,0.440841,51.31023
422,133,Waterfront_Bus_Station,Six_Bells,2022-10-12T09:45:00+00:00,6431,0.491265,51.415281
423,7,Chequers_Bus_Station,Railway_Station,2022-10-12T09:36:00+00:00,6238,0.483451,51.265973
426,176,Village_Centre,Plantation_Road,2022-10-12T09:05:00+00:00,3988,0.560238,51.393998
427,116,Waterfront_Bus_Station,Hempstead_Valley_Shopping_Centre,2022-10-12T09:12:00+00:00,4059,0.596663,51.373588
428,182,Waterfront_Bus_Station,Beechings_Green,2022-10-12T09:39:00+00:00,4264,0.591491,51.371211
429,79,Calder_Road_Corner,The_Hedges,2022-10-12T09:56:00+00:00,4460,0.521828,51.277818
431,85,Freeman_Way,Chequers_Bus_Station,2022-10-12T10:05:00+00:00,4120,0.554421,51.253315
433,166,Waterfront_Bus_Station,The_Kestrel_Shopping_Centre,2022-10-12T09:55:00+00:00,1607,0.538518,51.375258
435,176,Plantation_Road,Village_Centre,2022-10-12T09:09:00+00:00,4263,0.521623,51.336075
436,190,Gravesend_Railway_Station,Waterfront_Bus_Station,2022-10-12T10:00:00+00:00,4267,0.382525,51.43915
437,182,Beechings_Green,Waterfront_Bus_Station,2022-10-12T09:58:00+00:00,4311,0.572751,51.380713
439,700,Waterfront_Bus_Station,Bus_Station,2022-10-12T10:07:00+00:00,6477,0.523876,51.38456
441,85,Chequers_Bus_Station,Freeman_Way,2022-10-12T09:55:00+00:00,4066,0.546553,51.253633
442,5,The_Swan,King_Street,2022-10-12T08:56:00+00:00,4057,0.531308,51.258746
443,182,Waterfront_Bus_Station,Beechings_Green,2022-10-12T09:59:00+00:00,4273,0.525013,51.385375
444,177,Village_Centre,Victoria_Street,2022-10-12T09:57:00+00:00,4222,0.522988,51.347116
445,101,Duncan_Road,The_Cannon,2022-10-12T09:53:00+00:00,6475,0.530221,51.392206
446,176,Village_Centre,Plantation_Road,2022-10-12T10:07:00+00:00,4316,0.525318,51.340525
453,132,Waterfront_Bus_Station,Hempstead_Valley_Shopping_Centre,2022-10-12T09:42:00+00:00,6401,0.605236,51.364405
456,6X,Tunbridge_Wells_Hospital,Maidstone_Hospital,2022-10-12T09:30:00+00:00,6127,0.48297,51.274186
457,700,Waterfront_Bus_Station,Bus_Station,2022-10-12T09:47:00+00:00,4261,0.479663,51.392668
459,132,Hempstead_Valley_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T09:18:00+00:00,4268,0.524453,51.385393
460,190,Gravesend_Railway_Station,Waterfront_Bus_Station,2022-10-12T09:40:00+00:00,1652,0.482711,51.39891
462,101,Pudding_Lane,Duncan_Road,2022-10-12T10:00:00+00:00,6473,0.518465,51.274803
464,101,Pudding_Lane,Duncan_Road,2022-10-12T10:12:00+00:00,6481,0.519958,51.272815
466,89,King_Street,Spice_Lounge,2022-10-12T09:49:00+00:00,4126,0.521986,51.24385
467,166,The_Kestrel_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T09:50:00+00:00,1651,0.53674,51.34481
468,177,Village_Centre,Victoria_Street,2022-10-12T09:16:00+00:00,4291,0.54465,51.383955
469,176,Plantation_Road,Village_Centre,2022-10-12T09:30:00+00:00,4308,0.524266,51.385183
470,349,Bus_Hub,Bus_Hub,2022-10-12T09:50:00+00:00,1636,0.752511,51.338686
471,1,The_Strand,Chatham_Railway_Station,2022-10-12T09:46:00+00:00,4051,0.52382,51.384038
472,132,Waterfront_Bus_Station,Hempstead_Valley_Shopping_Centre,2022-10-12T09:54:00+00:00,4272,0.541586,51.376385
473,177,King_Street,Village_Centre,2022-10-12T09:54:00+00:00,4312,0.547045,51.375498
474,132,Hempstead_Valley_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T09:54:00+00:00,4293,0.598876,51.353848
475,4,Pennine_Way,Chequers_Bus_Station,2022-10-12T10:00:00+00:00,6522,0.560395,51.265956
476,145,The_George,Waterfront_Bus_Station,2022-10-12T09:53:00+00:00,4006,0.500195,51.364921
477,2,Dockside_Outlet,Chatham_Railway_Station,2022-10-12T10:05:00+00:00,1653,0.532803,51.401795
478,145,The_George,Waterfront_Bus_Station,2022-10-12T09:43:00+00:00,1616,0.507886,51.383891
479,145,Waterfront_Bus_Station,The_George,2022-10-12T10:10:00+00:00,1640,0.523831,51.383968
480,3,Maidstone_Hospital,Chequers_Bus_Station,2022-10-12T10:02:00+00:00,4014,0.48324,51.265898
482,3,Chequers_Bus_Station,Maidstone_Hospital,2022-10-12T09:46:00+00:00,4282,0.483064,51.27417
485,89,Spice_Lounge,King_Street,2022-10-12T09:47:00+00:00,4279,0.522776,51.273968
486,71,Lunsford_Park_Tesco,Chequers_Bus_Station,2022-10-12T09:49:00+00:00,4074,0.506713,51.27961
487,79,Calder_Road_Corner,The_Hedges,2022-10-12T09:56:00+00:00,4460,0.523463,51.27401
488,191,Lapwing_Road,Waterfront_Bus_Station,2022-10-12T09:04:00+00:00,6476,0.558606,51.426061
489,72,Asda,Chequers_Bus_Station,2022-10-12T09:30:00+00:00,6138,0.506715,51.279563
490,190,Waterfront_Bus_Station,Gravesend_Railway_Station,2022-10-12T09:32:00+00:00,4318,0.372428,51.441851
491,82,Royal_Star_Arcade,Parade,2022-10-12T09:58:00+00:00,6147,0.530941,51.258738
492,166,The_Kestrel_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T09:50:00+00:00,1651,0.535864,51.354943
494,1,Chatham_Railway_Station,The_Strand,2022-10-12T09:58:00+00:00,6404,0.5345,51.39765
495,101,Duncan_Road,The_Cannon,2022-10-12T09:53:00+00:00,6475,0.522663,51.382708
498,191,Waterfront_Bus_Station,Lapwing_Road,2022-10-12T10:02:00+00:00,6430,0.523625,51.383803
501,8,Chequers_Bus_Station,Maidstone_Hospital,2022-10-12T09:52:00+00:00,4464,0.47667,51.266518
502,182,Beechings_Green,Waterfront_Bus_Station,2022-10-12T10:08:00+00:00,4264,0.590228,51.374945
503,166,The_Kestrel_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T09:40:00+00:00,4299,0.542055,51.37332
506,5,The_Swan,King_Street,2022-10-12T08:56:00+00:00,4057,0.521491,51.271885
507,71,Railway_Station,Chequers_Bus_Station,2022-10-12T09:50:00+00:00,4063,0.435448,51.31889
508,190,Gravesend_Railway_Station,Waterfront_Bus_Station,2022-10-12T10:00:00+00:00,4267,0.395835,51.435718
509,132,Hempstead_Valley_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T10:06:00+00:00,4310,0.583323,51.337908
510,101,Pudding_Lane,Duncan_Road,2022-10-12T09:36:00+00:00,6471,0.527608,51.392418
514,82,Parade,Royal_Star_Arcade,2022-10-12T09:48:00+00:00,4075,0.522785,51.270906
515,72,Chequers_Bus_Station,Asda,2022-10-12T09:32:00+00:00,6438,0.398368,51.284815
516,7,Chequers_Bus_Station,Railway_Station,2022-10-12T09:36:00+00:00,6238,0.476058,51.263335
517,12,The_Vine,Royal_Star_Arcade,2022-10-12T09:07:00+00:00,4470,0.521293,51.27173
518,140,Bligh_Way_Shops,Waterfront_Bus_Station,2022-10-12T09:47:00+00:00,6402,0.494156,51.396025
519,12,Royal_Star_Arcade,The_Vine,2022-10-12T09:45:00+00:00,6439,0.582763,51.238375
520,85,Chequers_Bus_Station,Freeman_Way,2022-10-12T10:07:00+00:00,4056,0.529443,51.269901
521,101,Duncan_Road,The_Cannon,2022-10-12T09:41:00+00:00,6484,0.521045,51.372296
523,140,Bligh_Way_Shops,Waterfront_Bus_Station,2022-10-12T10:07:00+00:00,4058,0.467231,51.390711
524,116,Waterfront_Bus_Station,Hempstead_Valley_Shopping_Centre,2022-10-12T09:42:00+00:00,4313,0.549746,51.377481
525,82,Parade,Royal_Star_Arcade,2022-10-12T10:00:00+00:00,6146,0.557995,51.242043
526,182,Beechings_Green,Waterfront_Bus_Station,2022-10-12T09:58:00+00:00,4311,0.557026,51.382493
527,132,Waterfront_Bus_Station,Hempstead_Valley_Shopping_Centre,2022-10-12T09:30:00+00:00,4314,0.58007,51.34251
528,1,The_Strand,Chatham_Railway_Station,2022-10-12T10:06:00+00:00,6413,0.547879,51.395333
530,177,Village_Centre,Victoria_Street,2022-10-12T09:39:00+00:00,4060,0.530148,51.380555
531,101,Maidstone,Gillingham,,6528,0.550666,51.382721
533,85,Freeman_Way,Chequers_Bus_Station,2022-10-12T10:05:00+00:00,4120,0.54572,51.255008
534,182,Beechings_Green,Waterfront_Bus_Station,2022-10-12T09:48:00+00:00,4315,0.543995,51.389238
535,334,Chequers_Bus_Station,Tesco,2022-10-12T08:50:00+00:00,4073,0.778851,51.440185
536,3,Chequers_Bus_Station,Maidstone_Hospital,2022-10-12T10:06:00+00:00,4065,0.523288,51.27398
537,101,Pudding_Lane,Duncan_Road,2022-10-12T09:48:00+00:00,6480,0.511966,51.30769
539,166,Waterfront_Bus_Station,The_Kestrel_Shopping_Centre,2022-10-12T09:55:00+00:00,1607,0.548761,51.367133
540,6,Chequers_Bus_Station,Railway_Station,2022-10-12T10:00:00+00:00,6260,0.52187,51.273478
542,82,Parade,Royal_Star_Arcade,2022-10-12T10:12:00+00:00,4048,0.55624,51.240556
543,176,Village_Centre,Plantation_Road,2022-10-12T09:05:00+00:00,3988,0.571966,51.386168
544,85,Freeman_Way,Chequers_Bus_Station,2022-10-12T10:17:00+00:00,4066,0.552928,51.247418
547,116,Waterfront_Bus_Station,Hempstead_Valley_Shopping_Centre,2022-10-12T09:12:00+00:00,4059,0.600008,51.37182
549,82,Royal_Star_Arcade,Parade,2022-10-12T10:10:00+00:00,4297,0.522363,51.273745
550,116,Waterfront_Bus_Station,Hempstead_Valley_Shopping_Centre,2022-10-12T10:12:00+00:00,4300,0.5242,51.38523
551,132,Hempstead_Valley_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T09:42:00+00:00,3987,0.577751,51.369258
552,191,Waterfront_Bus_Station,Marina,2022-10-12T09:42:00+00:00,6405,0.511553,51.409213
553,101,Duncan_Road,The_Cannon,2022-10-12T10:05:00+00:00,6483,0.55075,51.385063
554,177,Village_Centre,Victoria_Street,2022-10-12T10:17:00+00:00,4263,0.52456,51.34012
555,100,Chatham_Railway_Station,Goldcrest_Drive,2022-10-12T10:08:00+00:00,6421,0.523078,51.382263
556,176,Village_Centre,Plantation_Road,2022-10-12T09:48:00+00:00,4281,0.521863,51.380565
557,177,King_Street,Village_Centre,2022-10-12T09:33:00+00:00,4061,0.534718,51.36334
558,334,Tesco,Chequers_Bus_Station,2022-10-12T09:20:00+00:00,4283,0.718203,51.353258
559,133,Waterfront_Bus_Station,Six_Bells,2022-10-12T09:45:00+00:00,6431,0.496751,51.437175
561,190,Waterfront_Bus_Station,Gravesend_Railway_Station,2022-10-12T09:52:00+00:00,1650,0.480266,51.401983
562,347,Bus_Hub,Bus_Hub,2022-10-12T09:45:00+00:00,1635,0.73849,51.361473
563,182,Waterfront_Bus_Station,Beechings_Green,2022-10-12T09:49:00+00:00,4271,0.550328,51.383926
564,176,Village_Centre,Plantation_Road,2022-10-12T09:28:00+00:00,6411,0.546823,51.374515
565,182,Waterfront_Bus_Station,Beechings_Green,2022-10-12T09:59:00+00:00,4273,0.54086,51.389596
566,71,Chequers_Bus_Station,Lunsford_Park_Tesco,2022-10-12T09:50:00+00:00,6148,0.472405,51.293838
567,700,Waterfront_Bus_Station,Bus_Station,2022-10-12T10:07:00+00:00,6477,0.522058,51.380525
568,176,Village_Centre,Plantation_Road,2022-10-12T10:07:00+00:00,4316,0.519086,51.339755
575,132,Waterfront_Bus_Station,Hempstead_Valley_Shopping_Centre,2022-10-12T09:42:00+00:00,6401,0.613801,51.361273
578,700,Waterfront_Bus_Station,Bus_Station,2022-10-12T09:47:00+00:00,4261,0.460524,51.394735
580,132,Waterfront_Bus_Station,Hempstead_Valley_Shopping_Centre,2022-10-12T10:06:00+00:00,4268,0.525505,51.385235
581,190,Gravesend_Railway_Station,Waterfront_Bus_Station,2022-10-12T09:40:00+00:00,1652,0.49466,51.395823
583,101,Pudding_Lane,Duncan_Road,2022-10-12T10:00:00+00:00,6473,0.518686,51.281051
585,101,Pudding_Lane,Duncan_Road,2022-10-12T10:12:00+00:00,6481,0.519593,51.27294
587,176,Plantation_Road,Village_Centre,2022-10-12T09:30:00+00:00,4308,0.523091,51.376818
588,177,Village_Centre,Victoria_Street,2022-10-12T09:16:00+00:00,4291,0.549685,51.387193
589,349,Bus_Hub,Bus_Hub,2022-10-12T09:50:00+00:00,1636,0.740705,51.339551
590,2,Chatham_Railway_Station,Dockside_Outlet,2022-10-12T10:08:00+00:00,4051,0.524033,51.384818
591,132,Waterfront_Bus_Station,Hempstead_Valley_Shopping_Centre,2022-10-12T09:54:00+00:00,4272,0.560185,51.37233
592,177,King_Street,Village_Centre,2022-10-12T09:54:00+00:00,4312,0.530085,51.380371
593,132,Hempstead_Valley_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T09:54:00+00:00,4293,0.609766,51.363041
594,4,Pennine_Way,Chequers_Bus_Station,2022-10-12T10:00:00+00:00,6522,0.568411,51.266273
595,145,The_George,Waterfront_Bus_Station,2022-10-12T09:53:00+00:00,4006,0.506888,51.37538
596,145,Waterfront_Bus_Station,The_George,2022-10-12T10:10:00+00:00,1640,0.52371,51.383978
597,3,Maidstone_Hospital,Chequers_Bus_Station,2022-10-12T10:02:00+00:00,4014,0.490743,51.267946
598,145,Waterfront_Bus_Station,The_George,2022-10-12T10:20:00+00:00,1616,0.523881,51.384206
599,145,Waterfront_Bus_Station,The_George,2022-10-12T10:00:00+00:00,1641,0.507983,51.381516
600,5,The_Swan,King_Street,2022-10-12T08:56:00+00:00,4057,0.523355,51.274078
601,166,The_Kestrel_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T09:40:00+00:00,4299,0.534836,51.378401
606,4,Chequers_Bus_Station,Pennine_Way,2022-10-12T10:11:00+00:00,6143,0.52823,51.271628
607,71,Railway_Station,Chequers_Bus_Station,2022-10-12T09:10:00+00:00,6149,0.517286,51.272115
608,182,Waterfront_Bus_Station,Beechings_Green,2022-10-12T09:59:00+00:00,4273,0.554471,51.384498
609,132,Hempstead_Valley_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T09:42:00+00:00,3987,0.559973,51.372268
611,140,Bligh_Way_Shops,Waterfront_Bus_Station,2022-10-12T09:47:00+00:00,6402,0.507619,51.387145
612,176,Village_Centre,Plantation_Road,2022-10-12T09:28:00+00:00,6411,0.5462,51.381468
613,72,Chequers_Bus_Station,Asda,2022-10-12T09:32:00+00:00,6438,0.393766,51.274188
614,191,Lapwing_Road,Waterfront_Bus_Station,2022-10-12T09:04:00+00:00,6476,0.559933,51.42016
618,700,Bus_Station,Waterfront_Bus_Station,2022-10-12T10:03:00+00:00,4289,0.408076,51.402378
619,12,Royal_Star_Arcade,The_Vine,2022-10-12T10:15:00+00:00,6406,0.522026,51.27354
620,1,Chatham_Railway_Station,The_Strand,2022-10-12T09:58:00+00:00,6404,0.535843,51.401341
624,191,Waterfront_Bus_Station,Lapwing_Road,2022-10-12T10:02:00+00:00,6430,0.497561,51.394376
628,12,The_Vine,Royal_Star_Arcade,2022-10-12T09:07:00+00:00,4470,0.521055,51.273113
629,116,Waterfront_Bus_Station,Hempstead_Valley_Shopping_Centre,2022-10-12T10:12:00+00:00,4300,0.533081,51.396798
630,89,Spice_Lounge,King_Street,2022-10-12T10:17:00+00:00,4126,0.495796,51.232431
631,182,Beechings_Green,Waterfront_Bus_Station,2022-10-12T09:58:00+00:00,4311,0.549535,51.386476
632,12,The_Vine,Royal_Star_Arcade,2022-10-12T09:31:00+00:00,4452,0.579708,51.2394
633,79,Calder_Road_Corner,The_Hedges,2022-10-12T09:56:00+00:00,4460,0.52786,51.278226
634,116,Waterfront_Bus_Station,Hempstead_Valley_Shopping_Centre,2022-10-12T09:42:00+00:00,4313,0.565725,51.371483
